xf,County Name,State/Territory,Percent Black or African American alone,Percent American Indian / Alaska Native,Percent Asian,Percent Native Hawaiian or Pacific,Percent two or more races,Percent White,Percent Hispanic or Latino,Percent other races,Percent age under 10,Percent age 10 to 64,Percent age over 64,Total threshold criteria exceeded,Total categories exceeded,Identified as disadvantaged without considering neighbors,Identified as disadvantaged based on neighbors and relaxed low income threshold only,Identified as disadvantaged due to tribal overlap,Identified as disadvantaged,Percentage of tract that is disadvantaged by area,Share of neighbors that are identified as disadvantaged,Total population,Adjusted percent of individuals below 200% Federal Poverty Line (percentile),Adjusted percent of individuals below 200% Federal Poverty Line,Is low income?,Income data has been estimated based on geographic neighbor income,Greater than or equal to the 90th percentile for expected agriculture loss rate and is low income?,Expected agricultural loss rate (Natural Hazards Risk Index) (percentile),Expected agricultural loss rate (Natural Hazards Risk Index),Greater than or equal to the 90th percentile for expected building loss rate and is low income?,Expected building loss rate (Natural Hazards Risk Index) (percentile),Expected building loss rate (Natural Hazards Risk Index),Greater than or equal to the 90th percentile for expected population loss rate and is low income?,Expected population loss rate (Natural Hazards Risk Index) (percentile),Expected population loss rate (Natural Hazards Risk Index),Share of properties at risk of flood in 30 years (percentile),Share of properties at risk of flood in 30 years,Greater than or equal to the 90th percentile for share of properties at risk of flood in 30 years,Greater than or equal to the 90th percentile for share of properties at risk of flood in 30 years and is low income?,Share of properties at risk of fire in 30 years (percentile),Share of properties at risk of fire in 30 years,Greater than or equal to the 90th percentile for share of properties at risk of fire in 30 years,Greater than or equal to the 90th percentile for share of properties at risk of fire in 30 years and is low income?,Greater than or equal to the 90th percentile for energy burden and is low income?,Energy burden (percentile),Energy burden,Greater than or equal to the 90th percentile for PM2.5 exposure and is low income?,PM2.5 in the air (percentile),PM2.5 in the air,Greater than or equal to the 90th percentile for diesel particulate matter and is low income?,Diesel particulate matter exposure (percentile),Diesel particulate matter exposure,Greater than or equal to the 90th percentile for traffic proximity and is low income?,Traffic proximity and volume (percentile),Traffic proximity and volume,Greater than or equal to the 90th percentile for DOT transit barriers and is low income?,DOT Travel Barriers Score (percentile),Greater than or equal to the 90th percentile for housing burden and is low income?,Housing burden (percent) (percentile),Housing burden (percent),"Greater than or equal to the 90th percentile for lead paint, the median house value is less than 90th percentile and is low income?",Percent pre-1960s housing (lead paint indicator) (percentile),Percent pre-1960s housing (lead paint indicator),Median value ($) of owner-occupied housing units (percentile),Median value ($) of owner-occupied housing units,Greater than or equal to the 90th percentile for share of the tract's land area that is covered by impervious surface or cropland as a percent and is low income?,Greater than or equal to the 90th percentile for share of the tract's land area that is covered by impervious surface or cropland as a percent,Share of the tract's land area that is covered by impervious surface or cropland as a percent,Share of the tract's land area that is covered by impervious surface or cropland as a percent (percentile),Does the tract have at least 35 acres in it?,Tract experienced historic underinvestment and remains low income,Tract experienced historic underinvestment,Share of homes with no kitchen or indoor plumbing (percentile),Share of homes with no kitchen or indoor plumbing (percent),Greater than or equal to the 90th percentile for proximity to hazardous waste facilities and is low income?,Proximity to hazardous waste sites (percentile),Proximity to hazardous waste sites,Greater than or equal to the 90th percentile for proximity to superfund sites and is low income?,Proximity to NPL (Superfund) sites (percentile),Proximity to NPL (Superfund) sites,Greater than or equal to the 90th percentile for proximity to RMP sites and is low income?,Proximity to Risk Management Plan (RMP) facilities (percentile),Proximity to Risk Management Plan (RMP) facilities,Is there at least one Formerly Used Defense Site (FUDS) in the tract?,Is there at least one abandoned mine in this census tract?,There is at least one abandoned mine in this census tract and the tract is low income.,There is at least one Formerly Used Defense Site (FUDS) in the tract and the tract is low income.,"Is there at least one Formerly Used Defense Site (FUDS) in the tract, where missing data is treated as False?","Is there at least one abandoned mine in this census tract, where missing data is treated as False?",Greater than or equal to the 90th percentile for wastewater discharge and is low income?,Wastewater discharge (percentile),Wastewater discharge,Greater than or equal to the 90th percentile for leaky underground storage tanks and is low income?,Leaky underground storage tanks (percentile),Leaky underground storage tanks,Greater than or equal to the 90th percentile for asthma and is low income?,Current asthma among adults aged greater than or equal to 18 years (percentile),Current asthma among adults aged greater than or equal to 18 years,Greater than or equal to the 90th percentile for diabetes and is low income?,Diagnosed diabetes among adults aged greater than or equal to 18 years (percentile),Diagnosed diabetes among adults aged greater than or equal to 18 years,Greater than or equal to the 90th percentile for heart disease and is low income?,Coronary heart disease among adults aged greater than or equal to 18 years (percentile),Coronary heart disease among adults aged greater than or equal to 18 years,Greater than or equal to the 90th percentile for low life expectancy and is low income?,Low life expectancy (percentile),Life expectancy (years),Greater than or equal to the 90th percentile for low median household income as a percent of area median income and has low HS attainment?,Low median household income as a percent of area median income (percentile),Median household income as a percent of area median income,Greater than or equal to the 90th percentile for households in linguistic isolation and has low HS attainment?,Linguistic isolation (percent) (percentile),Linguistic isolation (percent),Greater than or equal to the 90th percentile for unemployment and has low HS attainment?,Unemployment (percent) (percentile),Unemployment (percent),Greater than or equal to the 90th percentile for households at or below 100% federal poverty level and has low HS attainment?,Percent of individuals below 200% Federal Poverty Line (percentile),Percent of individuals below 200% Federal Poverty Line,Percent of individuals < 100% Federal Poverty Line (percentile),Percent of individuals < 100% Federal Poverty Line,Percent individuals age 25 or over with less than high school degree (percentile),Percent individuals age 25 or over with less than high school degree,Percent of residents who are not currently enrolled in higher ed,Unemployment (percent) in 2009 (island areas) and 2010 (states and PR),Percentage households below 100% of federal poverty line in 2009 (island areas) and 2010 (states and PR),Greater than or equal to the 90th percentile for unemployment and has low HS education in 2009 (island areas)?,Greater than or equal to the 90th percentile for households at or below 100% federal poverty level and has low HS education in 2009 (island areas)?,Greater than or equal to the 90th percentile for low median household income as a percent of area median income and has low HS education in 2009 (island areas)?,Number of Tribal areas within Census tract for Alaska,Names of Tribal areas within Census tract,Percent of the Census tract that is within Tribal areas
1001020100,Autauga County,Alabama,0.07,0.0,0.0,0.0,0.07,0.83,0.01,0.0,0.1,0.76,0.13,0,0,False,False,,False,0,0.0,1993.0,0.42,0.18,False,False,False,45.0,0.0776,False,66.0,0.0253,False,76.0,0.0004,87.0,22.0,False,False,84.0,67.0,False,False,False,49.0,2.0,False,67.0,9.15,False,33.0,0.17,False,15.0,35.91,False,70.0,False,50.0,22.0,False,41.0,17.0,30.0,136100.0,False,False,760.0,10.0,True,False,,0.52,0.0,False,42.0,0.5,False,52.0,0.06,False,11.0,0.07,,,False,False,False,False,False,,,False,26.0,0.41,False,57.0,990.0,False,60.0,1130.0,False,59.0,640.0,False,89.0,73.09,False,29.0,114.0,False,12.0,0.0,False,22.0,2.0,False,44.0,27.0,66.0,16.0,60.0,12.0,91.0,2.0,10.0,False,False,False,,,
1001020200,Autauga County,Alabama,0.57,0.0,0.0,0.01,0.02,0.38,0.01,0.0,0.12,0.73,0.14,0,0,False,False,,False,0,0.0,1959.0,0.78,0.4,True,False,False,21.0,0.0053,False,69.0,0.0278,False,65.0,0.0003,89.0,25.0,False,False,77.0,23.0,False,False,False,6.0,1.0,False,68.0,9.18,False,37.0,0.19,False,36.0,159.74,False,88.0,False,56.0,24.0,False,43.0,19.0,13.0,90500.0,False,False,2058.0,26.0,True,False,,0.21,0.0,False,50.0,0.81,False,55.0,0.07,False,12.0,0.08,,,False,False,False,False,False,,,False,57.0,2.46,False,82.0,1100.0,False,83.0,1420.0,False,49.0,590.0,False,65.0,76.9,False,61.0,83.0,False,12.0,0.0,False,44.0,4.0,False,72.0,43.0,72.0,19.0,68.0,14.0,96.0,5.0,14.0,False,False,False,,,
1001020300,Autauga County,Alabama,0.24,0.0,0.0,0.0,0.02,0.65,0.06,0.06,0.12,0.71,0.16,0,0,False,False,,False,0,0.0,3507.0,0.57,0.26,False,False,False,39.0,0.0527,False,54.0,0.0163,False,59.0,0.0002,48.0,7.0,False,False,78.0,32.0,False,False,False,68.0,3.0,False,68.0,9.2,False,45.0,0.22,False,37.0,169.97,False,50.0,False,46.0,21.0,False,22.0,5.0,25.0,122600.0,False,False,2353.0,29.0,True,False,,0.21,0.0,False,59.0,1.29,False,57.0,0.07,False,12.0,0.08,,,False,False,False,False,False,,,False,52.0,1.98,False,65.0,1019.0,False,66.0,1180.0,False,60.0,650.0,False,,,False,38.0,105.0,False,12.0,0.0,False,32.0,3.0,False,47.0,29.0,68.0,17.0,68.0,14.0,97.0,5.0,8.0,False,False,False,,,
4001944901,Apache County,Arizona,0.0,0.96,0.0,0.0,0.0,0.02,0.0,0.0,0.15,0.72,0.12,9,5,True,True,True,True,100,100.0,3999.0,0.97,0.67,True,False,True,98.0,7.8774,False,22.0,0.0036,False,6.0,0.0,5.0,0.0,False,False,33.0,0.0,False,False,False,70.0,3.0,False,0.0,4.23,False,0.0,0.01,False,,,True,98.0,False,4.0,9.0,False,26.0,8.0,0.0,38200.0,False,False,20.0,0.0,True,False,,0.99,0.31,False,1.0,0.01,False,6.0,0.01,False,1.0,0.01,,,False,False,False,False,False,,,False,2.0,0.0,True,98.0,1450.0,True,96.0,1939.0,True,98.0,1110.0,False,79.0,75.09,True,96.0,41.0,True,94.0,18.0,False,52.0,4.0,True,96.0,72.0,96.0,42.0,88.0,25.0,95.0,9.0,42.0,False,False,False,,Navajo,99.0
4001945001,Apache County,Arizona,0.0,0.94,0.0,0.0,0.0,0.02,0.02,0.0,0.14,0.72,0.13,2,2,True,True,True,True,100,100.0,4128.0,0.77,0.39,True,False,False,86.0,1.1866,False,19.0,0.003,False,7.0,0.0,25.0,3.0,False,False,33.0,0.0,False,False,False,54.0,3.0,False,0.0,4.31,False,1.0,0.02,False,4.0,4.16,False,66.0,False,7.0,10.0,False,19.0,4.0,4.0,66700.0,False,False,126.0,2.0,True,False,,0.99,0.08,False,2.0,0.01,False,17.0,0.01,False,3.0,0.03,,,False,False,False,False,False,,,False,2.0,0.0,True,96.0,1310.0,False,86.0,1480.0,False,78.0,760.0,False,79.0,75.09,False,85.0,60.0,False,62.0,2.0,False,87.0,10.0,False,75.0,45.0,85.0,27.0,68.0,15.0,94.0,11.0,35.0,False,False,False,,Navajo,99.0
4001945002,Apache County,Arizona,0.0,0.96,0.0,0.0,0.0,0.01,0.01,0.0,0.11,0.74,0.14,10,6,True,True,True,True,100,100.0,3911.0,0.93,0.57,True,False,True,99.0,13.326,False,25.0,0.0046,False,6.0,0.0,20.0,3.0,False,False,77.0,26.0,False,False,False,81.0,4.0,False,0.0,4.39,False,3.0,0.04,False,18.0,46.2,True,98.0,False,5.0,9.0,False,18.0,4.0,0.0,34700.0,False,False,34.0,0.0,True,False,,0.99,0.2,False,1.0,0.01,False,12.0,0.01,False,2.0,0.02,,True,True,False,False,True,False,43.0,0.0,False,2.0,0.0,True,98.0,1440.0,True,95.0,1850.0,True,96.0,1030.0,False,79.0,75.09,True,96.0,40.0,False,87.0,10.0,True,96.0,15.0,True,91.0,62.0,93.0,36.0,87.0,24.0,95.0,6.0,39.0,False,False,False,,Navajo,99.0
5001480100,Arkansas County,Arkansas,0.23,0.0,0.0,0.0,0.0,0.71,0.05,0.0,0.06,0.7,0.23,0,0,False,False,,False,0,77.0,1428.0,0.6,0.28,False,False,False,59.0,0.2085,False,74.0,0.034,False,92.0,0.0011,85.0,20.0,False,False,71.0,1.0,False,False,False,93.0,5.0,False,50.0,8.59,False,12.0,0.09,False,2.0,2.3,False,55.0,False,42.0,20.0,False,46.0,21.0,6.0,73500.0,False,False,3868.0,50.0,True,False,,0.56,0.0,False,3.0,0.02,False,16.0,0.01,False,3.0,0.03,False,,False,False,False,False,False,12.0,0.0,False,5.0,0.0,False,60.0,1000.0,False,84.0,1430.0,False,94.0,950.0,False,57.0,77.8,False,36.0,106.0,False,12.0,0.0,False,77.0,7.0,False,60.0,35.0,70.0,18.0,68.0,14.0,92.0,2.0,13.0,False,False,False,,,
5001480200,Arkansas County,Arkansas,0.08,0.0,0.0,0.0,0.01,0.9,0.0,0.0,0.1,0.73,0.16,0,0,False,False,,False,0,70.0,1450.0,0.45,0.2,False,False,False,66.0,0.3275,False,80.0,0.0443,False,98.0,0.0034,85.0,20.0,False,False,33.0,0.0,False,False,False,80.0,4.0,False,57.0,8.82,False,16.0,0.1,False,8.0,14.38,False,76.0,False,1.0,6.0,False,47.0,22.0,18.0,102100.0,False,False,6166.0,81.0,True,False,,0.84,0.02,False,3.0,0.02,False,11.0,0.01,False,9.0,0.06,False,,False,False,False,False,False,35.0,0.0,False,7.0,0.01,False,37.0,919.0,False,56.0,1090.0,False,74.0,730.0,False,55.0,78.0,False,20.0,128.0,False,12.0,0.0,False,16.0,2.0,False,38.0,24.0,39.0,9.0,46.0,9.0,95.0,2.0,8.0,False,False,False,,,
5001480300,Arkansas County,Arkansas,0.35,0.01,0.0,0.0,0.02,0.58,0.04,0.0,0.11,0.69,0.19,2,2,True,False,,True,100,75.0,2950.0,0.73,0.36,True,False,False,63.0,0.2699,False,78.0,0.0403,True,97.0,0.002,26.0,4.0,False,False,33.0,0.0,False,False,False,46.0,2.0,False,58.0,8.85,False,22.0,0.12,False,34.0,142.64,False,63.0,False,32.0,17.0,False,34.0,13.0,16.0,98500.0,True,True,8486.0,97.0,True,False,,0.21,0.0,False,5.0,0.03,False,11.0,0.01,False,63.0,0.64,,,False,False,False,False,False,,,False,18.0,0.19,False,79.0,1080.0,False,80.0,1360.0,False,82.0,800.0,False,76.0,75.59,False,27.0,117.0,False,38.0,0.0,False,67.0,6.0,False,67.0,39.0,50.0,11.0,78.0,18.0,96.0,8.0,19.0,False,False,False,,,
6001400100,Alameda County,California,0.03,0.0,0.12,0.0,0.05,0.74,0.03,0.01,0.07,0.66,0.26,0,0,False,False,,False,0,0.0,3120.0,0.08,0.01,False,False,False,52.0,0.1316,False,66.0,0.0252,False,6.0,0.0,28.0,4.0,False,False,70.0,1.0,False,False,False,2.0,1.0,False,97.0,13.34,False,73.0,0.37,False,83.0,1147.83,False,45.0,False,27.0,16.0,False,37.0,15.0,98.0,1197900.0,False,False,1051.0,13.0,True,False,False,0.21,0.0,False,79.0,3.29,False,71.0,0.11,False,30.0,0.17,,,False,False,False,False,False,,,False,30.0,0.58,False,6.0,770.0,False,19.0,800.0,False,31.0,500.0,False,1.0,87.2,False,2.0,207.0,False,43.0,1.0,False,52.0,5.0,False,9.0,10.0,9.0,3.0,13.0,3.0,91.0,3.0,3.0,False,False,False,,,
